model_type,vectorizer_num_features,semi_supervised,samples,dummy_train_accuracy,dummy_test_accuracy,train_accuracy,test_accuracy,run_time
MultinomialNB,200,False,16000,0.4005999625023436,0.3940633245382586,0.9245047184550965,0.9187335092348285,0.039
MultinomialNB,200,False,17000,0.3974472089877066,0.3939973614775726,0.9240632903946827,0.9189973614775726,0.042984
MultinomialNB,200,False,18000,0.3992555969112827,0.3961741424802111,0.9245597466807399,0.9185356200527705,0.043983
MultinomialNB,200,False,19000,0.4007157518025367,0.3955145118733509,0.9253197200147361,0.9188654353562006,0.045995
MultinomialNB,200,False,20000,0.4011299435028249,0.39630606860158313,0.9260536973151342,0.9185356200527705,0.075
MultinomialNB,200,False,21000,0.399742869387172,0.39683377308707124,0.9252416551592781,0.9182717678100264,0.051988
MultinomialNB,200,False,22000,0.4057088314167538,0.3970316622691293,0.9255488386891505,0.9186675461741425,0.053012
MultinomialNB,200,False,23000,0.402373809834355,0.39696569920844327,0.925351071692535,0.9180079155672823,0.054001
MultinomialNB,200,False,24000,0.40523311528686307,0.3970316622691293,0.9252114495229365,0.9187994722955145,0.061
MultinomialNB,200,False,25000,0.4080236790528379,0.3971635883905013,0.9247230110795568,0.9195250659630607,0.063996
MultinomialNB,200,False,26000,0.4031383408330449,0.39729551451187334,0.9246952040306142,0.9192612137203167,0.072001
MultinomialNB,200,False,27000,0.40628124884263545,0.39696569920844327,0.9244842783600608,0.9187335092348285,0.06902
MultinomialNB,200,False,28000,0.40155708724688405,0.3971635883905013,0.9248241134245205,0.9195250659630607,0.079021
MultinomialNB,200,False,29000,0.4004344677769732,0.39742744063324537,0.9250025861177201,0.9195910290237467,0.074985
MultinomialNB,200,False,30000,0.40465317822739244,0.39729551451187334,0.9250691643611879,0.9193931398416887,0.077989
MultinomialNB,200,False,31000,0.4048579078094255,0.3970976253298153,0.9248088771329958,0.9194591029023746,0.079007
MultinomialNB,200,False,32000,0.40514358926283556,0.39729551451187334,0.9243773632073997,0.9196569920844327,0.087994
MultinomialNB,200,False,33000,0.4055028635495894,0.39729551451187334,0.9245174388654889,0.9196569920844327,0.090998
MultinomialNB,200,False,34000,0.407723302255816,0.3976912928759894,0.9245904532219641,0.9197229551451187,0.087013
MultinomialNB,200,False,35000,0.40427416359532586,0.3971635883905013,0.9244593011628239,0.9198548812664907,0.085012
MultinomialNB,200,False,36000,0.40637760062220496,0.39775725593667544,0.9250020832754645,0.9199868073878628,0.092063
MultinomialNB,200,False,37000,0.4059890273235858,0.39742744063324537,0.9245966325234453,0.9199208443271768,0.100013
MultinomialNB,200,False,38000,0.40777874266466674,0.39689973614775725,0.9246861924686193,0.9201846965699209,0.103001
MultinomialNB,200,False,39000,0.4088356708802338,0.39696569920844327,0.9247455193456579,0.9203825857519788,0.098985
MultinomialNB,200,False,40000,0.40753981150471236,0.39696569920844327,0.9248018799530012,0.9204485488126649,0.11
MultinomialNB,200,False,41000,0.4054779151728007,0.3971635883905013,0.9249042706275457,0.9201187335092348,0.10203
MultinomialNB,200,False,42000,0.4076331515916288,0.3972295514511873,0.9247875050594033,0.9203825857519788,0.119013
MultinomialNB,200,False,43000,0.4072463431082998,0.3967678100263852,0.9248389572335527,0.9205804749340369,0.111996
MultinomialNB,200,False,44000,0.40751346560305446,0.3971635883905013,0.924524442626304,0.9205804749340369,0.122016
MultinomialNB,200,False,45000,0.4035688095820093,0.3970976253298153,0.9245350103331037,0.9205145118733509,0.117
MultinomialNB,200,False,46000,0.4070346296819634,0.39729551451187334,0.9243494706636812,0.9205804749340369,0.121995
MultinomialNB,200,False,47000,0.4066296461777409,0.3972295514511873,0.9242782068466628,0.9203825857519788,0.119
MultinomialNB,200,False,48000,0.404970729776463,0.3972295514511873,0.9241682464948647,0.9204485488126649,0.127989
MultinomialNB,200,False,49000,0.4075631109569193,0.3971635883905013,0.9243076671904655,0.9204485488126649,0.133983
MultinomialNB,200,False,50000,0.40535189296214075,0.39729551451187334,0.9241215175696486,0.920646437994723,0.127
MultinomialNB,200,False,51000,0.40740377639654124,0.3970316622691293,0.9238642379561185,0.920646437994723,0.127005
MultinomialNB,200,False,52000,0.40372300532682065,0.3970316622691293,0.9238860791138632,0.920844327176781,0.131306
MultinomialNB,200,False,53000,0.40370936397426466,0.3972295514511873,0.9239070960925265,0.920778364116095,0.165002
MultinomialNB,200,False,53531,0.40569016084138165,0.3970316622691293,0.9237824811791299,0.920712401055409,0.132995
LinearSVC,200,False,250,0.3346613545816733,0.36998680738786277,1.0,0.8921503957783641,0.002999
LinearSVC,200,False,500,0.36726546906187624,0.38476253298153035,0.9940119760479041,0.9121372031662269,0.003
LinearSVC,200,False,750,0.37283621837549935,0.3883905013192612,0.9880159786950732,0.9127308707124011,0.005
LinearSVC,200,False,1000,0.37962037962037964,0.3867414248021108,0.98001998001998,0.9157651715039578,0.005
LinearSVC,200,False,2000,0.3828085957021489,0.383509234828496,0.9655172413793104,0.9242744063324538,0.008999
LinearSVC,200,False,3000,0.39820059980006667,0.38773087071240103,0.9576807730756415,0.9279023746701847,0.013
LinearSVC,200,False,4000,0.3911522119470133,0.38905013192612137,0.9520119970007498,0.9296833773087071,0.017011
LinearSVC,200,False,5000,0.40851829634073183,0.39313984168865435,0.9490101979604079,0.9308047493403694,0.020999
LinearSVC,200,False,6000,0.4024329278453591,0.3924142480211082,0.9478420263289452,0.9306728232189974,0.026
LinearSVC,200,False,7000,0.3960862733895158,0.39313984168865435,0.9477217540351378,0.9314643799472295,0.031002
LinearSVC,200,False,8000,0.39657542807149104,0.39267810026385225,0.9471316085489314,0.9321240105540897,0.035001
LinearSVC,200,False,9000,0.39495611598711255,0.39307387862796833,0.9444506165981558,0.9317282321899736,0.041
LinearSVC,200,False,10000,0.39676032396760325,0.39313984168865435,0.9448055194480552,0.9325857519788918,0.044995
LinearSVC,200,False,11000,0.4018725570402691,0.3939973614775726,0.945550404508681,0.9329815303430079,0.048
LinearSVC,200,False,12000,0.3988000999916674,0.3954485488126649,0.944587951004083,0.933377308707124,0.051006
LinearSVC,200,False,13000,0.4001230674563495,0.39478891820580475,0.9440812245211907,0.9320580474934037,0.056004
LinearSVC,200,False,14000,0.3962574101849868,0.3946569920844327,0.943932576244554,0.9327176781002638,0.063
